sch_name,sch_alias
汕尾职业技术学院,汕尾市职业技术学院
汕尾职业技术学院,汕尾职业技术学院
汕尾职业技术学院,汕尾職業技術學院
河南师范大学,河南师范大学
河南师范大学,新乡师范学院
六盘水职业技术学院,六盘水职业技术学院
北京舞蹈学院,北京舞蹈学院
广州华商职业学院,广州华商职业学院
广州大学华软软件学院,广州大学华软软件学院
广州大学华软软件学院,廣州大學華軟軟件學院
贵州工业职业技术学院,贵州工业职业技术学院
安徽理工大学,安徽理工大学
安徽理工大学,安徽理工大學
安徽理工大学,淮南工业学院
成都中医药大学,成都中医大
成都中医药大学,成都中医学院
成都中医药大学,成都中医药大学
广西民族大学,广西民族大学
广西民族大学,广西民族学院
武汉科技大学,武汉钢铁学院
武汉科技大学,武汉科大
武汉科技大学,武汉科技大学
武汉科技大学,武汉冶金科技大学
武汉科技大学,武汉冶金医学高等专科学校
武汉科技大学,武漢科技大學
武汉科技大学,武科大
佳木斯大学,佳木斯大学
佳木斯大学,佳木斯大學
佳木斯大学,佳木斯工学院
佳木斯大学,佳木斯医学院
云南交通职业技术学院,云南交通职业技术学院
江西陶瓷工艺美术职业技术学院,江西陶瓷工艺美术职业技术学院
江西陶瓷工艺美术职业技术学院,江西陶瓷工艺美院
山西农业大学,山西农学院
山西农业大学,山西农业大学
漳州城市职业学院,漳州城市职业技术学院
漳州城市职业学院,漳州城市职业学院
江西司法警官职业学院,江西司法警官职业学院
重庆医科大学,重庆医科大
重庆医科大学,重庆医科大学
重庆医科大学,重庆职工医学院
重庆安全技术职业学院,重庆安全技术职业学院
上海戏剧学院,上海戏剧学院
湖南工艺美术职业学院,湖南工艺美术职业学院
兰州职业技术学院,兰州职业技术学院
南京特殊教育师范学院,南京特殊教育师范学院
南京特殊教育师范学院,南京特殊教育职业技术学院
江苏海事职业技术学院,江苏海事职业技术学院
江苏海事职业技术学院,江苏省海事职业技术学院
宣城职业技术学院,宣城职业技术学院
黄山职业技术学院,黄山职业技术学院
江西理工大学应用科学学院,江西理工大学应用科学学院
广西大学,广西大学
广西大学,廣西大學
宁夏师范学院,固师范高等专科学校
宁夏师范学院,固卫生学校
宁夏师范学院,固原师范高等专科学校
宁夏师范学院,宁夏师范大学
宁夏师范学院,宁夏师范学院
宁夏理工学院,宁夏理工学院
正德职业技术学院,南京正德职业技术学院
正德职业技术学院,正德学院
正德职业技术学院,正德职业技术学院
广东药科大学,广东药科大学
广东药科大学,广东药学院
广东药科大学,广东医药学院
广东药科大学,廣東藥學院
西安理工大学高科学院,西安理工大学高科学院
日照职业技术学院,日照学院
日照职业技术学院,日照职业技术学院
上海城建职业学院,上海城建职业学院
上海城建职业学院,上海城市管理学院
上海城建职业学院,上海城市管理职业技术学院
重庆邮电大学,重庆邮电大学
重庆邮电大学,重庆邮电学院
江西环境工程职业学院,江西环境工程学院
江西环境工程职业学院,江西环境工程职业学院
上海纽约大学,上海纽约大学
三峡大学,葛洲坝水电工程学院
三峡大学,湖北三峡学院
三峡大学,三峡大学
三峡大学,三峽大學
三峡大学,武汉水利电力大学宜昌校区
三峡大学,宜昌师范专科学校
三峡大学,宜昌医学专科学校
三峡大学,宜昌职业大学
广西交通职业技术学院,广西交通职业技术学院
桂林师范高等专科学校,桂林师范高等专科学校
桂林师范高等专科学校,桂林市教育学院
桂林师范高等专科学校,桂林市师范学校
宁夏民族职业技术学院,宁夏民族职业技术学院
上海中医药大学,上海医学高等专科学校
上海中医药大学,上海中医学院
上海中医药大学,上海中医药大学
集美大学诚毅学院,诚毅学院
集美大学诚毅学院,集美大学诚毅学院
广西机电职业技术学院,广西机电
广西机电职业技术学院,广西机电职工大学
广西机电职业技术学院,广西机电职业技术学院
广西机电职业技术学院,广西机械工业学校
华北理工大学冀唐学院,河北联合大学冀唐学院
华北理工大学冀唐学院,华北理工大学冀唐学院
华北理工大学冀唐学院,华北煤炭医学院冀唐学院
楚雄师范学院,楚雄民族师范学校
楚雄师范学院,楚雄师范高等专科学校
楚雄师范学院,楚雄师范学院
鹤岗师范高等专科学校,鹤岗矿务局财经学校
鹤岗师范高等专科学校,鹤岗矿务局师范学校
鹤岗师范高等专科学校,鹤岗师范高等专科学校
鹤岗师范高等专科学校,鹤岗师专
鹤岗师范高等专科学校,鹤岗市师范学校
武警工程大学,武警工程大学
江西中医药高等专科学校,江西省中医药学校
江西中医药高等专科学校,江西中医药高等专科学校
新疆轻工职业技术学院,新疆轻工业职业技术学院
新疆轻工职业技术学院,新疆轻工职业技术学院
新疆轻工职业技术学院,新疆轻工职业学院
西藏民族大学,西藏民族大学
西藏民族大学,西藏民族学院
广东工业大学,广东工大
广东工业大学,广东工学院
广东工业大学,广东工业大学
广东工业大学,广东 工业大学
广东工业大学,广东机械学校
广东工业大学,广东机械学院
广东工业大学,廣東工業大學
广东工业大学,华南建设学院(东院)
广东工业大学,华南建设学院（东院）
内蒙古警察职业学院,内蒙古警察学院
内蒙古警察职业学院,内蒙古警察职业学院
成都体育学院,成都体育学院
天津农学院,天津农学院
天津农学院,天津市城乡经济学校
河北建筑工程学院,河北建筑工程学院
河北建筑工程学院,河北省建筑工程学院
河北建筑工程学院,河北张家口建筑工程学校
西南大学,教育部西南师范大学
西南大学,四川畜牧兽医学院
西南大学,西南大学
西南大学,西南农业大学
西南大学,西南师范大学
西南大学,中国农业科学院柑桔研究所
西南大学,重庆市轻工业职工大学
广东建设职业技术学院,广东建设学院
广东建设职业技术学院,广东建设职业技术学院
上海电子信息职业技术学院,上海电子信息职业技术学院
威海职业学院,威海职业学院
湖北医药学院,湖北医药学院
湖北医药学院,郧阳医学院
河海大学,常州水电机械制造职工大学
河海大学,河海大学
河海大学,华东水利学院
河海大学,南京河海大学
河北大学,河北大学
太原工业学院,华北工学院分院
太原工业学院,太原工业学院
太原工业学院,中北大学分校
贵州民族大学,贵州民族大学
贵州民族大学,贵州民族学院
成都信息工程大学银杏酒店管理学院,成都信息工程大学银杏酒店管理学院
成都信息工程大学银杏酒店管理学院,成都信息工程学院银杏酒店管理学院
泰山学院,泰安教育学院
泰山学院,泰安师范学校
泰山学院,泰安师专
泰山学院,泰安市广播电视大学
泰山学院,泰山乡镇企业职工大学
泰山学院,泰山学院
广东财经大学,广东财经大学
广东财经大学,广东商学院
广东财经大学,廣東商學院
西南科技大学,绵阳经济技术高等专科学校
西南科技大学,绵阳农业高等专科学校
西南科技大学,西南工学院
西南科技大学,西南科技大
西南科技大学,西南科技大学
阜新高等专科学校,阜新高等专科学校
阜新高等专科学校,阜新高专
阜新高等专科学校,阜新师范专科学校
阜新高等专科学校,阜新市教育学院
阜新高等专科学校,阜新市职工大学
新疆兵团警官高等专科学校,新疆兵团警官高等专科学校
新疆兵团警官高等专科学校,新疆生产建设兵团警官学校
西北师范大学,甘肃省经济管理干部学院
西北师范大学,西北师大
西北师范大学,西北师范大学
新疆工程学院,新疆工程学院
新疆工程学院,新疆工业高等专科学校
上饶职业技术学院,上饶职业技术学院
上饶职业技术学院,上饶职院
桂林电子科技大学信息科技学院,桂林电子科技大学信息科技学院
中国戏曲学院,中国戏曲学院
山西经贸职业学院,山西经贸职业学院
天津医科大学,天津医大
天津医科大学,天津医科大学
陕西服装工程学院,陕西服装工程学院
陕西服装工程学院,陕西服装艺术学院
陕西服装工程学院,陕西服装艺术职业学院
广西演艺职业学院,广西演艺职业学院
四川美术学院,四川美术学院
揭阳职业技术学院,揭阳学院
揭阳职业技术学院,揭阳职业技术学院
贵州医科大学神奇民族医药学院,贵阳医学院神奇民族医药学院
贵州医科大学神奇民族医药学院,贵州医科大学神奇民族医药学院
太原学院,太原大学
太原学院,太原大学(专科)
太原学院,太原师范学校
太原学院,太原市教育学院
太原学院,太原市园林技校
太原学院,太原学院
安庆师范大学,安徽师范大学安庆分校
安庆师范大学,安庆大学
安庆师范大学,安庆师范大学
安庆师范大学,安庆师范学院
石家庄铁路职业技术学院,石家庄铁道职业技术学院
石家庄铁路职业技术学院,石家庄铁路工程职业技术学院
石家庄铁路职业技术学院,石家庄铁路职业技术学院
北京信息职业技术学院,北京市电子仪表工业局职工大学
北京信息职业技术学院,北京信息职业技术学院
内蒙古科技大学包头医学院,包头医学院
